Location Name,Title,Text,Rating,Year,Month,Day
132,"Poor service, tired decor, thoroughly disappointed","As a loyal ALL Diamond Member we rarely stay in brands not in the group and didn’t deviate here. We wish we had!

Exceptionally poorly trained and rude and aggressive staff at reception

Concierge missing in action most of the time

Phones never answered when calling reception or room service 

Rooms and common areas very tired 

Poor drinks selection in the bar 

Courtyard super noisy - even up to 5th floor

First time never upgraded at property in the group 

Failure to get a taxi to get us to the airport meant we almost missed the train 

Great location about all it had going for it 

Much better out there for the budget

Avoid",1,2024,10,18
132,An eclectic mixture,"Never stayed here before , it's in a great location, but it looks like a Russian office bloke from the outside.  Inside the massive reception, you will find all oddments of bizarre furniture and net curtains.  Our room was huge for London standards and very clean. The only bugbear was the bathroom was divided from the bedroom by just a curtain, and the toilet cubicle was opaque . Tea and coffee facilities were in the room and unusually for London a proper minibar fridge. The bed was on the small side but very comfortable.  Breakfast was freshly cooked and the serving staff did there best on the really busy Sunday we were there. I think we would stay again if the price was right",4,2024,10,16
132,Used to be my favorite London Hotel,"I used to love the Sanderson. I always found the staff here so lovely. However, it seems it has never recovered from covid in a few ways.

The Purple bar off the, lobby was always a favorite of mine. It seems that that is no longer open and just a storage room which was disappointing. 

I arrived early. I know that early check in is a gamble. I called the day before and they noted my request. When I arrived in the morning the front desk informed me that they had rooms available but that they would be subject to a 30 pound PER HOUR check in fee. Since I arrived at 9am that meant 90 pounds. I did not get in to the room until 9:25am so that also really annoyed me that I paid for time not spent in the room. 

This policy is not stated on the website, nor was it communicated to me when I called the day before.  Had I known in advance I could have made alternate arrangements, but instead I was forced to pay this on top of an already expensive room.  What's more as I tried to nap in the morning, housekeeping barged in on my room and then ran way when they realized I was in it, disrupting the sleep I paid so dearly for. 
 

The rest of the stay was fine I still enjoy the rooms, but was disappointed there was no turn down service as there used to be pre covid. Sadly I have to say I will not be returning to this hotel in its new state as their are better options in this price range.",2,2024,10,14
132,Cold and Clinical,"A stark entrance awaits any guest coming to the Phillipe Stark designed Sanderson Hotel.
The staff were very friendly and after a quick check-in took the lift to the first floor to our room.  It overlooked the courtyard and due to the loud music we asked if we could be moved and thanked to the GM on duty, obliged and we were moved to the 4th floor.
Having two rooms, one can only assume they are all very similar.
They reminded us of a hospital!  All white, with a king bed offset from the wall at a jaunty angle, which left an strange uneasy feeling.  The vanity table also offset at an angle to the wall.  We're still not sure why, but can only imagine there is a poncy architectural spiel as to the reason why!?
The glass bathroom wall is separated from the bedroom by a surgical like curtain.  
It ultimately comes down to taste, but the room felt cold, clinical and minimal.  Neither of us slept well, with very thin walls to the lobby, hearing everything, to the point that on occasion we thought someone was trying to enter our room.  The angle of the bed also meant the room didn't feel comfortable and safe to us.
Some may like the minimal feel, but definitely feels like style over substance.",1,2024,10,13
132,Beautiful,"I have been coming to this hotel for years! 
The Bullard room with the stain glass window is incredible!
The long bar has a great menu with a beautiful courtyard garden adjoining.

The staff are amazing and the customer service is top notch.

The rooms are bright and clean with everything you need.

Perfect location! xx",5,2024,09,20
132,Best Birthday Weekend Ever!,"My partner and I stayed at Sanderson for his birthday weekend, and we couldn’t be happier with our experience! The hotel is stunning, with unique design, beautiful, clean, and spacious rooms. The staff went above and beyond, especially Sylvia at the front desk. She was fantastic—polite, professional, and made sure we got a late check-out for our celebration. She even sent champagne to our room with a personalized note, making us feel truly special! What a godsend she was! 
We will definetly be back for another stay! 
Thank you Sylvia!",5,2024,09,18
132,"Really loved our stay, absolute dream!","Really loved our stay, absolute dream! Such a warm welcome from lovely Elena, we upgraded to one of the loft terraces and definitely was right choice -  a huge beautiful room, massive bathroom and incredible balcony terrace (bed was seriously comfortable as well). The breakfast was delicious, and the staff went above and beyond to ensure we had everything we needed. Loved it and can't wait to return!",5,2024,08,29
132,Penthouse was amazing,Stayed in the penthouse - was VAST and as we had friends round after dinner was perfect space for entertaining. Highly recommend for special occasions and place to party - fun and friendly team and great vibe. We also had drinks & food at the Bar which was awesome - souffle truffle bites were so good!!,5,2024,08,15
132,Our Loft terrace room @ Sanderson was AMAZING!,"Our Loft terrace room @ Sanderson was AMAZING! The room was massive, had everything you need and was spotless. Breakfast a real hit too. Staff were so friendly and helpful, making our stay unforgettable. It does have a unique style which we loved + it's location makes it the perfect base. Definitely recommend! 🤩",5,2024,08,15
132,Great hotel,"Excellent hotel, great location, great staff, super location, very good kitchen, very clean and very well managed.

I booked at the hotel without knowing what to expect. But I was really surprised to the out standing performance of the staff.",5,2024,08,10
