Location Name,Title,Text,Rating,Year,Month,Day
243,Night away,The hotel is beautiful. Very modern looking with really cool decor. The rooms are cosy and the beds are unreal comfortable. The bed was huge! Lovely spot. Coffee here was a 10/ 10! It's very central only a few minutes stroll into St Stephen's Green. The staff were super friendly and a shout out to Lisa on reception who was especially kind and helpful. We would love to come back. Highly recommend to anyone staying in Dublin for a break.,5,2024,10,19
243,Family Research 2024,"Friendly staff & great place to visit. The room was clean & quiet. The food was really tasty. The hotel is in an excellent location to visit the sights. I really felt valued and made to feel welcome, and an issue with  checking in  I had was swiftly rectified",5,2024,10,18
243,Would stay again.,"Overall stay was pleasant. Hotel has a fun vibe with a restaurant and bar and the deluxe double room was what we expected. My only complaint is bedding was hot. Most of the rooms we stayed in on our trip did not have AC so it was a nice feature. But even with the room cool, the bedding was overly warm with no alternative such as a light blanket or even a sheet between the bedspread and fitted sheets. I would stay again, very centrally located.",4,2024,10,17
243,Handy Central Hotel,"Great location, clean modern room. Perfect for solo, short stay. Friendly staff and easy check-in/out. Only negative was TV only had Rakuten TV Channels. I had to cast from my phone to TV. Close to Stephen's Green, Gaiety Theatre, National Concert Hall etc.",4,2024,10,17
243,3 great days around the Dublin area.,"I had 2 nights and 3 days in Dublin at the start of the week  with the intention of touring the city to see how it had changed.
I arrived early morning and there was no problem storing my case until check-in. The tall, young man and young lady who were working were a credit to The Marlin and couldn't have been more welcoming.
When I returned, check-in was quick and easy and the room was warm and comfy with a really good shower. I'd read that the Cosy King rooms didn't have a kettle and courtesy tray but mine did. Very welcome. 
If you're staying more than a few days, take some extra hangers as you only get 3 fixed to a rail.
I didn't eat in the hotel and guess I wasn't a typical guest as I was up and off. I did use the 'Horsebox' for a quality coffee and pastries before I set off for the day.
There was building work going on in the yard outside my room and work starts just after 07:30.  It didn't bother me as I was already up but ask about it if you're hoping for a lie in.
The location is very central and I would recommend that other travellers pre-buy a visitors Leap card. I had mine delivered to my home address and it starts the 1st time you tap into the system. You can use it on the tram, DART railway, Dublin bus and trains within the County area. Depending on where I was heading I either walked round to St. Stephen's Green for the tram or walked to Aungier St. for the bus.

IMHO Temple Bar is over priced, over hyped and not real Dublin. Aungier St and the Camden St. area is a much better bet. I was out after midnight Sunday and Monday and felt safe walking back to the hotel.",5,2024,10,16
243,2 night solo travel,"Great value for the price- location was walkable, and everything was new and clean. I stayed in the cosy king, and while small, the space is well-utilized, and it was perfect for 1 or 2 people. The bed and linens are comfortable. Would definitely stay again.",5,2024,10,16
243,Recommended!!,"Friendly and helpful staff, great location at St Stephen's Green, and nearby public transportation. 
The rooms are clean with nice amenities. Housekeeping was prompt and friendly. 
There's a full service restaurant and coffee kiosk, both with quality fare.",5,2024,10,15
243,Great location and very comfortable,"This hotel has a great location, walking distance to everything on your first visit to Dublin. It is about 800 m from the bus stop on Wellington Quay, where Dublin Express bus would drop you off from the airport. Check-in is at 3:00 pm - there’s a fee if you want to check-in earlier. But they have a storage room where they put your suitcases, so you can enjoy your first day in Dublin. The staff at the reception is welcoming and friendly. Our room was Deluxe 1 King Bed, and very comfortable. There is a lot of storage space, nice lightning, a safe, a fridge, a coffee maker, iron and ironing board, complimentary bottles of water. The bathroom is spacious, there is a walk-in shower and toiletries. The hotel is quiet, no outside noises at all, perfect for a good night sleep. We had a light dinner in the restaurant one evening, the salads are delicious! We would certainly consider this hotel again for our next visit to Dublin.",5,2024,10,15
243,Quirky,We had a lovely time in the Marlin Hotel. It’s a real quirky place. The location is perfect and the breakfast was fantastic too. The staff were very friendly and efficient. I loved the coffee dock and photo boot in reception. We had late drinks in the bar which was a bonus.. I will definitely be back to stay again..,5,2024,10,14
243,Great location,"I stayed for one night in this hotel with my wife. We had arranged an early 1pm check-in, which cost an extra €20. Our room was ready on arrival. The staff were friendly and the hotel is modern.

We booked a Deluxe Room, which was spacious enough and very clean. The bed was huge and comfortable. We did not hear any external noise during our stay. 

The hotel is in a perfect location, just a short walking distance away from Grafton Street, St. Stephens Green, Dawson Street, etc. ",4,2024,10,13
243,Lovely hotel at great price.,"Beautiful hotel in an excellent location. Trendy spot.  Really clean. Comfy bed, good choice for breakfast. The location is amazing, couple minutes walk to Grafton street. Gaiety theatre just around the corner. Lots of shops and pubs. Love it.",5,2024,10,12
243,Fantastic hotel!,"The Marlin was a fantastic hotel. The bed was super comfortable, and even though our room was small it had everything we needed. We ate in the restaurant the first night and had a great dinner. Our favorite part was breakfast - so wonderful! There was such a wide variety and the room it was served in was lovely. We picked up our rental car the day we were checking out and the Enterprise/Alamo pickup was just across the street. I would definitely recommend The Marlin Hotel to anyone traveling to Dublin.",5,2024,10,10
243,I had an amazing stay here!,"I had a really nice stay at the Marlin Hotel in Dublin.  I was in a ""Cozy King"" room which had a very nice and comfortable layout.  The hotel has a great restaurant and bar as well as a lot of spaces to sit and work, if you need to, or to just relax.  The location is really great.  Just minutes from great restaurants and bars, as well as parks, historical sites, and other activities.  I will definitely stay here again on my next rip to Dublin.",5,2024,10,09
243,"Comfortably hip and clean, great Dublin location, at a good price.","Fantastic clean modern hotel with a great Dublin location, for walking, eating, drinking, museuming, drinking, and eating. Check out the dog park known as St. Pat's Cathedral. Lobby is comfortable, food and drink casual and good, and good mix of guests. All staff were great but Victoria really was above and beyond with help and info.",5,2024,10,07
243,Great experience,"The staff were amazing, helpful & accommodating, the room was excellent, as was the location; an easy walk to parks and attractions.  The hotel provided a full breakfast option and a restaurant for dinner. A free self service laundry was provided which was great for extended stays.",5,2024,10,06
243,Business traveller staying regularly at the Marlin,"The staff are really friendly and efficient, and very helpful if you have a problem, big or small.  The hotel is new and comfortable and everything just works !  It is really well located in the centre of Dublin.  I would recommend it to any business or tourist visitor to Dublin.",5,2024,10,06
243,"Location, Location, Location!","Great location, you are in walking distance to a lot of things a visitor would like to see when coming to Dublin. Rates are pretty reasonable. Rooms are spotless, a bit small but bed was really comfortable. All in all a pretty cool place. I would go back again!",5,2024,10,06
243,good location,"Great location for the hotel right in the centre and everything is well within walking distance. 

The bedrooms were very big and the bed was massive ! staff were very friendly and helpful  would stay here again. 

Make sure you get you car parking validated at reception - brings down the cost to €30 euros for 24 hours instead of €44 euros",5,2024,10,06
243,Where you should stay if in Dublin….,"It was a very good stay at Marlin of Stephen’s Green of Dublin.  It’s very convenient and walkable to all Dublin main attractions. The room is clean, bed comfortable and it’s very quiet.  A lot of pubs and restaurants to choose from.  Highly recommend to all kinds of travelers.",4,2024,10,04
