Location Name,Title,Text,Rating,Year,Month,Day
235,Aussies in Ireland,This was a excellent hotel in close proximity to the airport. The shuttle service is perfect for those early morning flights. There is a restaurant with very reasonable prices and the rooms were very pleasant. we would definitely stay there again.,5,2024,10,18
235,1 night stay before flight home,"The rooms are clean, the bed is comfortable and cannot complain at all regarding the room at all! 
On check in the lady at the desk beginning with an R was very friendly and helpful and funny and made good feeling for me! 
I booked my shuttle to airport and checked out as per usual routine i thought. 
So whilst waiting the man at the recepetion. Jake (manager of bar) but also reception He approached and gave a better understanding of shuttle service and said i more than welcome to wait and have a coffee and went made me a coffee which above and beyond i thought! 
So if you wanting to stay for a brief stay for the airport or longer i would definitely recommend this hotel personally!",5,2024,10,11
235,"Very comfortable, everything is clean and works.","After a beautiful three week vacation in Ireland four of us spent our last night in this apartment.  We found it clean, in new condition, a well maintained kitchen and warm.  Every other place in our three weeks turned the heat off at 19:00 and back on at 07:00.  We were forced to get well tucked into our comforters.  This apartment was comfortable and warm.  This is not a place to beat to death on your last night in Ireland!  Take good care of it, I want to use it again.",5,2024,10,09
235,Beware of the bartender!,"We were looking for a comfortable room for our last night before going to the airport. We checked in and just wanted to relax in the bar and have a drink. Upon entering the bar we were pounced on by the bartender asking us if we had a reservation. We said we just wanted to get a drink but he proceeded with grilling us if we were eating. We really were not sure at that point and it seemed silly that he would be pressing this because there were plenty of open bar stools. Needless to say we left due to his aggressive attitude. After all.. who wants to be served by a grumpy bartender! Unfortunately there is nothing really close within walking distance to this hotel.
The rooms were basic yet comfortable.",3,2024,09,23
235,Such a wonderful Hotel,"Arrived at this hotel on Saturday 31st August for 1 night. On the way to the Hotel my husband became unwell. The staff at the Hotel went over and above in assisting us making sure my husband was comfortable. Sorting out our luggage and assisting with parking. Thank you to all involved the Reception Staff Bar/Restaurant Staff Jake and Amanda, Federica the Duty Manager and also the Bus Driver who parked my car. Can't thank them enough for the care we received. Would definitely recommend this hotel. Everything was up to a very high standard. Rooms spotlessly clean food excellent and exceptional friendly and caring staff.",5,2024,09,16
235,Great airport hotel,"We stayed at the metro hotel recently before an early flight from Dublin Airport. The room was very clean and comfortable, the staff were friendly and the complimentary shuttle service from 4am much appreciated. We will definitely stay again!",5,2024,08,20
235,"No AC, no air, no sleep, not worth it. Caregul with the neighbourhood","We chose this hotel because we wanted to be close tp the airport due to early flight and be guaranteed a proper and good night sleep after nearly three weeks travelling in Ireland.  Room is spacious, but air condition did not work and  it was on. It was installed obvious just for show. I got no sleep. I don't mind the traffic, or the thin walls, but no decent AC and not able to open windows fully, made the night unbearable.",1,2024,08,14
235,Nice hotel,"In a handy spot close to where we needed to go. This is our second time to stay here but sadly I can’t see us returning unless we were guaranteed a room away from the road. The traffic didn’t stop all night and I hardly slept, I managed to get about an hour in the morning due to sheer exhaustion. We had a little apartment which is ideal for myself my husband and two children. Strange though how the tea making facilities are in the room with the bunk beds which is very obviously for the kids, luckily our two are older and sensible enough not to play with the kettle. There was only one bin in the rooms so we had to share. Plenty nice clean towels and soap etc. The staff on the reception are very nice and helpful especially Yusuf who checked us in and helped us to retrieve our disabled parking spot when an able bodied man had parked in it after we’d returned from dinner in another establishment. I would love to return but as everyone knows sleep is the most important part of a hotel stay and as this was my biggest issue I can’t see us returning, which I’m really sad about because it’s in such a great spot.",3,2024,08,08
235,"Room ok, food and drink terrible","What an utter disappointment. Came to the bar to have dinner with kids. Got a terrible pint of Guinness , head was massive, Luke warm and obviously lacking in gas.  Then the food, hot wings with blue cheese and celery sticks came as bbq wings with thick blue cheese sauce! We ate them, but they weren’t what we ordered. Server was extremely loud and intense, asked him if I could have plain pasta with kids nuggets. He said probably not but he’d ask the ‘chef’! Returned to say chef was doing him a favour and we could have the pasta… hooray! Pasta arrived with tomato sauce and when I said we asked for plain he said No, the chef already did me a favour. So wasted pasta (probably costing about 10c) but charging a lot more. Then the nuggets, they obviously ran out of one cheap type and then supplemented with a different type. All as bad as each other. Dont order the curry, my husband paid extra for prawns and there was about 4 or 5 max.. curry is Indian, thick and dry… overall, the worst meal I have eaten in years… which isn’t good when they are charging so much. Hotel overall very average. Friendly front of house staff, that’s about it. As they say ‘Never again!!’",1,2024,08,07
235,Does what it says on the tin,"Located very close to Dublin Airport, it is an ideal stop for travelers. Getting into town is, of course , a longer trip. Check in was easy and our apartment on the 13th floor was quite nice with an amazing terrace and views. Only 2 issues we had were the inferno in the corridor from the lift to the apartment (bad design by the architect) and the heavy fire doors in each room with a strong spring, which kept banging the doors behind us every time we entered or left a room. Otherwise it was great",4,2024,07,31
