Location Name,Title,Text,Rating,Year,Month,Day
230,Delightful Boutique Hotel Near Everything,"We were greeted with a smile and friendly service throughout our 4-day stay.  The room was ready and available to us early (a wonderful option) after our long overnight flight.  This enabled us to enjoy Dublin later that morning.  The room was compact, but well laid out.  The quiet side street is a short walk from TCD, shopping and many other attractions of the city.  The concierge gave us thoughtful advice and made dinner reservations at wonderful places for our group.  I would stay here again.",5,2024,10,16
230,Fantastic Stay,"Best experience for a one week stay at a hotel.  The room was well appointed and to call it ""very nice"" is an understatement.  The breakfast, included in our stay, was great with a starter then main course.  The location near Trinity College is ideal.  The nightlife and friendly atmosphere we experienced was superb.  It was a 20 minute walk to Busas station for a bus to Wickllow, and a shorter walk to the train station to travel to other locations was filled with the sights of Dublin.  We took a tour to the Cliffs of Moher also, that was fantastic.   Highly recommended!   Cannot say enough good things about our visit.",5,2024,10,15
230,Great Stay,"Extremely Clean comfortable, Friendly Very professional staff. Breakfast was fantastic.  Excellent location.",5,2024,10,11
230,"good, just one remark","well, almost perfect. But in Room 111 (and potentially some others) it would be nice to have the switch for the towel heater clearly marked, like in room 310",5,2024,10,09
230,Excellent Boutique Hotel,"This is the epitome of what a boutique hotel should be.  We only spent one night here and wish we had stayed longer.

The hotel is located in a great area.  It’s practically next door to the Book of Kells and Grafton Street and is quite close to other sights.  

They have rooms in 3 different buildings.  The reception desk is in one of two adjoining buildings.  We stayed in a 3rd building that is across the street.

I initially booked a classic room but decided to upgrade to a superior room for €70.  It was a good decision as the superior room was larger and similar to a junior suite.  It was nicely appointed and looked just like the website photos.  It was also on the ground floor which was a big plus as they there are no elevators in the hotel.

The bathroom was very nice with a great shower.  The sink was in the bedroom, though, which we didn’t like.

Breakfast was served in the Library Street Restaurant, which is adjacent to the reception area of the hotel.  The restaurant also serves dinner on some nights and received a Michelin recommendation. The a la cart breakfast was outstanding with a very calm atmosphere. It’s surprising that the hotel doesn’t promote its relationship with the restaurant and offer dinner bookings or discounts.

We stayed in Dublin twice on this trip to Ireland.  On the first stop we stayed at the Morrison Hilton. It’s also in a good location but cost roughly €100 more per night for a basic room and mediocre breakfast.  This hotel provided a vastly superior experience and value.

Highly recommended.",5,2024,10,09
230,Ideally situated hotel for visiting Dublin,"This hotel is perfectly situated for exploring Dublin.  Grafton St., Trinity College, O’Connell St, many restaurants all within walking distance.  Being on my own, I felt very safe. The staff were very helpful.  There is no lift in the building but staff help with luggage and storage.  Breakfast is serviced, no buffet, and food was very good.  It is a small dining area and sometimes you had to wait.  Being so close to the main hub, it was a very quiet street.  I’d absolutely recommend this hotel.",5,2024,10,07
230,Perfect location,perfect stay and would recommend - good breakfast - try the Italian restaurant across the street which is very good,5,2024,10,07
230,Very comfortable boutique hotel,"Very comfortable, welcoming and clean. Great central location. Rooms well equipped although fairly compact. Breakfast in adjoining Library St restaurant was excellent ",5,2024,09,28
230,Ridiculous price for a cupboard sized room,"£430 a night , champions weekend , room was minute , you literally had to walk side on to get round the bed , shower room so small you could barely turn round , sink was in the room , outrageous price , breakfast the next day had been incinerated , dry as a bone .",2,2024,09,21
230,Top Notch Hotel,"We just made a second stay at the Trinity Townhouse Hotel and, once again, our experience was perfect.  The front desk staff offered helpful recommendations and friendly service.  Our room was super-comfortable, spacious, and very well appointed.  And the included breakfast included attentive service and was absolutely delicious!  We highly recommend this property.",5,2024,09,17
230,Highly recommended,"We really liked this hotel.  4 rooms, each for a 3-night stay.  Great location in Dublin, walk to most everything.  The rooms were very clean, nice, and quiet.  Mine was a little bigger, but the others also enjoyed their stay.  Delicious full Irish breakfast included.  The staff was very friendly, helpful and professional.   

The only point that could have been an issue, but wasn't for any of us, is no elevators.  Just know that beforehand if your room is on the 2nd or 3rd floor.

All-in-all, we would highly recommend Trinity Townhouse.",4,2024,09,15
