Location Name,Title,Text,Rating,Year,Month,Day
250,Great hotel,"Clean, comfortable hotel with a handy  free shuttle to and from the airport. Airport parking available too for 10euro a night. Pillows were a little soft for my liking but that's personal preference. Bar/restaurant was lovely with plenty of choices.",5,2024,10,12
250,Wonderful service,"Highly recommend this hotel for a convenient location to airport. The staff are incredibly kind and hospitable. We arrived after midnight and realized we accidentally booked our room for the wrong night, but the hotel was fully booked for the night we arrived. The staff called numerous hotels in the area to find us somewhere else to stay, but there were no rooms in the entire city. They ended up finding a way to get us a room in the Crowne. It was very comfortable and cutely decorated. Thank you to Luis and Liam who made huge efforts to help us in our moment of distress. We are so appreciative. The airport shuttle was also very convenient.",5,2023,06,29
250,Great hotel to visit alone or with family,"Great hotel to visit alone or with family. 
Rooms are large, clean, everything you need is there. Staff is friendly, service is perfect. 
I stayed fir a short period of time, but every day I felt ina comfortable and cosy atmosphere. 
I would like also to mention that the hotel staff and service is very attentive to details which are making our day to flow in high mood. 
I very much recommend it!",5,2024,10,09
250,Very comfortable stay before morning flight.,"Great hotel with airport shuttle! 
Positive experience on our last night in Dublin before an early flight out. Desk staff are very friendly and welcoming. Rooms are large and well appointed with plenty of towels, robes, extra seating and space for luggage. We were on the concierge floor and the lounge is clean with very comfortable seating. Water is provided in recycled glass bottles in your room and there is a water bottle filling station in the hallway near the elevator. Rooms were quiet and hallways dark with automatic lighting as you walk through. This allows for a much better nights sleep without light coming in from under the door all night. Breakfast in the concierge lounge begins at 6:30am and offers plenty of options for a quick bite before an early flight. Would highly recommend!",5,2024,09,28
250,"A comfortable hotel with quick, easy access to the Dublin Airport!",Very comfortable hotel with friendly & helpful staff (from the front desk to the dining room (Mariann & Carolina were so delightful in the dining room!)).  Our room was pleasant and the hotel food (dinner and breakfast) was delicious!  A surprise for us was the beautiful park across the street with numerous walking paths which we enjoyed.  The shuttle bus to the Dublin Airport was quick and convenient.,5,2024,09,26
250,Worth the stay,Very nice accommodations. Excellent breakfast. Free shuttle to and from airport. Nice park across the road to wander.  Very clean and bedding comfortable.  Room size adequate for a stay. Staff very helpful and friendly and rooms were quite at night,5,2024,09,26
250,Nice place,"Nice place to stay. They have a free shuttle that takes you back and forth to the airport. Check in fast and easy. Room nice. Tub and shower. Fast internet, air conditioning, fan, and plenty of room for storage. The bed big and comfortable. Breakfast is good. We ate dinner there 1 night. Also good.",5,2024,09,23
250,Great stay for early morning flight,"Perfect hotel to catch an early morning flight! Friendly and knowledgeable staff. Wonderful room service dinner meal and ability to grab a drink at the bar. Plus comfy bed! Shuttle to the airport runs every half hour which was very efficient and convenient. (We did not use it, but looked like there were large rooms for meetings/events, too.)",5,2024,09,20
250,Comfortable airport hotel,"Good location for Dublin Airport, regular shuttle was a big plus.
Upgraded to the executive level, nice room and access to the lounge was a big plus.
The cinnabar had a good choice of food for dinner and the breakfast was a large buffet choice.
Excellent choice for the airport.",5,2024,09,17
250,Very good hotel overall,"5 minutes drive from the airport with lots of features and multiple (popular) meeting rooms.

Positive:
Friendly staff throughout
Cheap car park adjacent to hotel
Large bar area with multiple seating areas and TV screens
Well appointed and comfortable room
Great buffet breakfast
Large flat screen TVs with great choice of channels
Excellent WiFi

Negative:

Shower not the best
Gym machines need an upgrade",4,2024,09,17
