Location Name,Title,Text,Rating,Year,Month,Day
140,Fantastic Stay!,"I had a fantastic stay! The room was brand new, with modern, practical amenities and beautiful décor. The staff were incredibly friendly and made us feel very welcome. I especially loved the daily turndown service and the thoughtful welcome fruit. Highly recommend for a comfortable and enjoyable stay!",5,2024,10,17
140,Well kept and worth a stay!,"Since the Great Eagle Holdings in Hong Kong has taken over the brand of Langam, it has since expanded its brand by renaming its properties around the world under the names of Langham and Cordis. But to me the original Langham in London has always been the one and only Langham Hotel. 

Having stayed in quite a number of “antique” hotels, I have to say The Langham hotel is really one of the most well kept properties that I have ever stayed. That said, owing the structure’s limitation, some facilities like the lift or the swimming pool might need to be retrofitted in a way that might not be as user friendly. In one of the days that I stayed in this hotel, all four lifts in the wing that I resided were out of service.  Fortunately upon check out, all the lifts have resumed their service, or else I might need to drag my luggage to another wing where lifts are still operational.
 
Speaking about well kept, you have to admire its effort in keeping the property like its grand opening in the late nineteenth century. What’s more admirable was that despite the legal requirement to keep the building as is, it has successfully installed double glazed windows which minimised the road noise coming from the vibrant shopping area,  and hence during my entire stay, I was able to sleep through the night without any trouble. Also I’m very impressed by the presentation of the room, which is oozing vibes of British classic homes in the late nineteenth century without being too Victorian. In particular I was surprised that a room with around 500-600 square feet can manage to accommodate both the living and sleeping area without feeling too cramped.

The bathroom is also well kept.  Having stayed in a few Park Hyatt hotels in Australia, you kind of think that their bathrooms were all “inspired” by this hotel’s bathroom design, but on closer look you would appreciate the luxury elements of this bathroom are actually more subtle than the Park Hyatt, whether it’s the choice of marble floors or the use of bathroom doors. For bathroom amenities, they have chosen diptyque, which is increasingly popular among luxury hotel chains. I have to say that it’s soothing to use and lightly fragrant, but is quite similar to other French brands like Balmain that was used by hotels like Sofitel, the lather of which was sometimes difficult for me to be thoroughly cleansed. 

Breakfast is served at two places.  You can choose  the semi buffet package at the Palm Court. This is also the place where one of the most fable afternoon tea is served, and like its lobby or the rooms, the Palm Court is oozing British elegance.  The buffet area provided a wide range of choices like fruits, premium cheese and cold cut. Coupled with your choice of a la carte breakfast, this is a very sumptuous way to start you day.  Mind you I found the sausage or the bacon to be a bit salty for me, and I can’t help but thinking whether this is actually a very British thing because it is not the first time I have tasted bacons that are way too crsipy and salty. That said, you can also choose to have breakfast at the Club Lounge. Although it has less choices in its a la carte menu, I think the breakfast is as good as the one served at the Palm Court. But maybe that was because the chef was from Hong Kong, which suits my taste buds more. 

Speaking of afternoon tea, no stay in this hotel would be complete without trying its fabled tea set.  While I dare not say this hotel has actually “invented” the afternoon tea, it definitely has a long history of serving high tea for the privileged group. Their finger sandwiches can be refilled, and I have to say these are some of the best finger sandwiches that I have ever tasted for years. That said, for the dessert department, you might have noticed that Britain’s afternoon tea dessert has evolved over the centuries, and this time Langham tried to reimagine the traditional British desserts into one bite versions like Creme de le Creme, Chocolate Fudge and Butter Pudding. Be prepared that it will defy your impression the British desserts are just monotonous, as I am very impressed by the taste of all the sweet items in this afternoon tea set. 

For the scone, I think it is up to standard, but what impressed me the most was the apricot and strawberry jam. Last but not least, don’t miss the cheese scone of this set, as it was tasty without being too heavy in taste. For tea, I have to say that I was pleasantly surprised by the Jing brand this time. This Earl Grey tea is very fragrant and helped me cleanse my palette. 

The set has also included champagne but as a non-drinker, I have only ordered non-alcohol Rose which is not bad.

For dinner, it was predictable but not impressive. The leek and potato soup resembled the taste of mashed potatoes, albeit in liquid style, which I think is very tasty, while for the grilled lamb rack, while it’s beautifully grilled, I think the rack lacks lamb flavour. Fortunately the fries are very delicious and complements the taste of the lamb well. But the one that impressed me the most was the floating island dessert, the egg white was very fluffy and the caramel taste well balanced.  Overall, this is a decent meal but having tried the food at Intercontinental O2, I have to say it really needs to up its ante to justify its price.

As for its fitness facilities, as mentioned earlier, due to the structure’s limitation, it is located on the underground floors of the building. In particular, the swimming pool seemed to be situated under the railroad where you can occasionally hear trains passed by. However, you have to give credit to the Langham for managing to provide a decent gym and pool, especially for the gym, as they are well equipped with most of the strength training machines and treadmill available.

Overall, my stay in Langham is a very good experience. Although you wouldn’t expect the room rate to be cheap for this kind of hotels, my stay package included one complimentary night’s stay which is already a bargain. Plus given its location, food quality and facilities as well as the quality of the building, I think the price fully justifies its brand and service. That said, having stayed in London for more than a month now, I have realised that if you want to have a taste of British classic luxury stay, there are actually quite a number of boutique hotels that matches with Langham’s classic vibes, at a similar if not less expensive price. So it all depends on your willingness to explore or stick with the old guns.",5,2023,09,25
140,The best service and sleep experience in London!,"This is a 5-star hotel and it maintains that level with quality of room and facilities, with staff and with amenities.  It could be one of the cleanest and most attractive rooms we have ever stayed in.  Plus the room was QUIET, probably due to the solid construction of this grand hotel.  The reception staff and concierge team were extremely helpful.  All of the staff in the restaurants and bar are extremely well-trained and housekeeping  was excellent.  Can't say enough about the Langham!",5,2024,10,16
140,Fabulous stay,Another great stay from start to finish. Beds super comfy. Location great and staff charming as ever,5,2024,10,14
140,Next level,"If I could give 6 stars I would. I have never said that before, but The Langham London is that good. Well actually it is the staff who elevate the property to that level. They are genuinely caring and interested in helping or serving you.",5,2024,10,11
140,Beautiful Hotel in Great Location of London,"It’s a beautiful hotel in a great location.  I’d give it a 4.5 and not a 5.  The rooms are gorgeous.  The service is top notch. My only room complaint is that they put a governor on the air conditioning so that it limits the temperature.  I like to sleep in a cool room so it was a bit hot for me.  I suggest they set the temperature a couple of degrees lower for guests like me.  

The breakfast is well done with a nice assortment of fresh fruit, juices, egg dishes and other options.  Service is a bit slow though and probably should open earlier than 7am during the week.  Our last day was a Monday and we were waiting online at 650am with 8 to 10 other guests.  We were all a bit annoyed with the hours and the wait.  

Overall the hotel is fantastic and special.  Shout out to the concierge as well.  Very helpful with restaurants and tours.  Definitely a place I’d stay again and again!",4,2024,10,10
140,Memorable stay in the heart of London,"Extraordinary place, a truly gorgeous property in the heart of London. 
Location was convenient in every way. 
The building is grand, bright and beautifully furnished.
Wonderful bar, excellent restaurants. Stunning pool with spa and gym. Loved the kind and enthusiastic welcome at the spa. 
My room was on the small side but it had every comfort expected in a 5 star hotel.
The breakfast was outstanding in every way.
Thank you for a lovely stay in London.",5,2024,10,08
140,Very disappointing stay. The F&B was good though.,"This is one of the cheaper luxury hotels in London especially given its location. However, it is not hard to see why. 

I stayed for 2D1N in late September in a Superior Room. 

The Bad:

- The front desk staff who I dealt with was polite enough but oddly po-faced. The porters were not as proactive as the other London hotel I stayed at on the same trip. 

- I was informed that the room was soundproof. However I could hear people talking in the corridor. I could also hear movement on the floor above. I ended up using earplugs to sleep. 

- The mattress was so old one side was sunken. This I really did not expect from a purportedly five star hotel. 

The Good:

- The breakfast was impressive and included a continental buffet with a very decent selection. There was a good choice of hot mains from the breakfast menu as well. 

- The service at the F&B outlets were significantly better than the hotel staff. Cocktails at the Artesian were pretty impressive. 

- The location is decent.",3,2024,10,07
140,Expensive but you get what you pay for…,"This is probably that most expensive hotel I have ever stayed. My wife and I came to London to specifically see the theatre, a lifelong dream. We decided to live it up a little after so many years of work.  The hotel is truly old fashioned style and outstanding service that we all wish for in a hotel. From the front door to your bathtub it is high quality without being excessive. That’s a hard thing to do. Evidently the locals think so too, as we saw lots of black ties around in the evenings. Proximal to the Tube, theatre, parks, and shopping. No wonder …if.you choose to afford it, you probably wont regret it.! ",5,2024,10,04
140,Fantastic as always,"Awesome hotel... kind, helpful staff, great rooms , great location ..  You cant go wrong here - also the Langham club is fantastic ",5,2024,10,04
