Location Name,Title,Text,Rating,Year,Month,Day
227,Great location and great hotel!,"Fantastic hotel in central Dublin that is a 10-minute walk to train stations, stops for the hop on/off busses, and endless amounts of pubs and restaurants.  The hotel staff is top notch with the front desk being staffed 24/7.  They were very helpful for advice, directions, getting taxis, or just a extra towel.  Room was clean, modern, and the A/C worked like a champ.",5,2024,10,18
227,Lovely hotel and staff are amazing,"Staff at Drury Court are friendly, professional and go out of their way to help guests. The hotel is clean and in a good location near bars and restaurants and not far from the city centre. I would recommend- thanks to staff on reception and well done!",5,2022,08,25
227,Lovely weekend made special by staff in hotel,"Wow, a lovely hotel, comfy beds, excellent service with a smile.
Breakfast was hot and delicious. Plenty of choices too.
Everything we asked was no trouble...made our anniversary trip very special.  They were knowledgeable of sights to see, best pubs for music and food. 
They gave us a small gift for our Anniversary,  that was so thoughtful.",5,2024,10,12
227,Should have stayed longer!,"The staff are extremely helpful and friendly, we arrived hours before check-in but they took our bags for safekeeping and offered to call should the room be available earlier, which they did.  The room was beautiful, all tea and coffee facilities incl biscuits were ready and waiting along with the most comfortable beds! The room was very quiet, no noise at all from the nearby nightlife which considering how close it is, was testament to the fab double glazing. We had breakfast in the morning which was amazing, well worth the small cost when booking I would definetely recommend it.
Every member of staff we met were just so friendly and helpful and gave us the signature Irish welcome, it felt like we arrived as guests and left as friends.
 5* from us Drury Court Hotel you were fantastic!",5,2024,09,28
227,Perfect Central Dublin Hotel,"Great hotel! Perfect location, very central to city centre and Temple Bar. Breakfast was fantastic and coffee lovely. Room clean, comfortable and great bathroom with powerful shower.  Staff so friendly and helpful. Have stayed in Dublin many times and this was our best hotel to date.",5,2024,09,25
227,Ideal location in Dublin!,"Booked this hotel based on TripAdvisor reviews, and on its close proximity to Temple Bar.  Did not disappoint.  Hotel is older, but has everything you want.  Staff should be commended, as they are all VERY friendly, and most helpful.  Nothing was too much trouble.
There are plenty of great pubs and restaurants near to the hotel.
Breakfast was awesome, including the made to order offerings.  
My daughter and I had a twin room, and it was great.  Beds super comfy.  Pillows were very flat, which didn't suit me, so thought maybe an alternative could be offered?  I didn't let them know though, so maybe it is already?
All in all we loved our stay here.  Would definitely stay again if we travel to Dublin.",4,2024,09,05
227,Great hotel,"Hotel room was clean and well decorated. Had all the amenties you might need.

Reception staff were most helpful and obliging - they went above and beyond.

Location is fantastic, in my favourite part of Dublin.

Highly recommend, i will definitely stay again",5,2024,09,04
227,"Great location, staff, facilities","Amazing location in the heart of Dublin. The staff was very helpful in all ways including restaurant recommendations and more. Our room was perfect for our family of 4, containing the exact amount of space we needed. The beds we’re comfortable as well",5,2024,08,25
227,AMAZING!!,"Myself and a group of friends stayed at the hotel 16/08/24-18/08/24, amazing apartment, beautifully clean, we were given a free breakfast for both mornings which was amazing (so much choice and great coffee) 
Fantastic location near everything, at night the restraunt turned into a bar which was buzzing, the staff were all fantastic and could not do enough for you. Will definitely stay here again!!",5,2024,08,19
227,Absolutely wonderful!,"Amazing staff! So friendly and welcoming. We were here for a family wedding and live in Dublin but have never stayed in a hotel in the city. Can't fault the location, food, cleanliness, comfort but it was the staff at the Hotel that really made the visit for us. Wonderful to be a tourist in your own city!",5,2024,08,15
227,"Exceptional Hotel, Staff and Location!","Exceptional Hotel, Staff and Location!
First visit to Dublin with my husband and son and we couldn’t be happier with our experience at the Drury Court Hotel. The location was great, and the staff was AMAZING! Emma and the entire staff were so friendly, helpful and they went above and beyond to ensure we had everything needed. Do not hesitate when booking the Drury Court Hotel, you will not be disappointed.  Thanks Emma and team for a wonderful stay!!!",5,2024,08,08
227,Warmly welcomed,We arrived at the Hotel following a delayed trip from Rome so ready for some rest. The greeting could not have been more welcoming so we immediately felt at home with people who cared. They offered several ideas as to how we could fill in our days there and suggested places we could dine etc. Top work people,5,2024,07,15
227,"Great experience, fantastic location","My friends and I stayed in one of the 6 people apartments. The hotel was in a fantastic location for our needs, and the apartment was a great size, with enough space and was very comfortable. The rooms were clean and well furnished. We had an issue with the room on our first night and the hotel resolved this quickly and promptly, and their resolution method exceeded our expectations by far. We would definitely stay here again when we return to Dublin.",5,2024,07,13
227,Excellent location close to tourist attractions,"Room comfortably furnished, and clean. The triple glazing ensured that the room was absolutely quiet

Hot water and great water pressure in ensuite - tick!

Tea / coffee / bikkies (thank you!) and kettle in room - tick!

The young ladies at reception were friendly and helpful - great staff truly make a great hotel - thank you!",5,2024,07,08
227,Lovely hotel,Very central location in the heart of Dublin.we were within 2 minutes walking distance of lots of lovely restaurants and bars.We only stayed one night but it was very comfortable and lovely reception staff.reasonable rates also for Dublin city centre.,5,2024,07,05
227,Excellent hotel and location,Excellent location and super friendly staff. Spacious room and very comfortable beds. We liked the hotel but found Dublin a big disappointment. Only ten minutes walk to the museum quarter and a similar walk to the Temple bar area. We would recommend this hotel,5,2024,07,03
227,Thank you 🥰,"This hotel might be the best I’ve ever stayed in. They were so unbelievably friendly and such a joy. The staff couldn’t be more helpful and smiley, they even made friendship bracelets which they gave us 💛. Thank you for making our stay truly beautiful and I had the best experience.",5,2024,06,28
227,Great stay,"Well located, clean, good sized room, comfy beds, great bath, really friendly staff - would totally recommend it. Had a lovely weekend here, Emma on reception in particular was so helpful. The room had everything that we needed. Would definitely return",5,2024,06,25
227,Great hotel,"Excellent hotel, great location by bars and restaurants. 

All the staff were lovely,  always greeted us with a smile and so helpful. 

The room was a really good size, we had a triple room which had so much space for the 3 of us, very comfortable beds. 

Good size bathroom with great shower. Towels were a good size and plenty of them. 

Breakfast was amazing, lovely restaurant with a good choice of hot and cold food all cooked to perfection, staff really attentive checking everything was ok. 

Nothing negative to say. 100% recommend this hotel.",5,2024,06,02
227,Great choice for Dublin Stay,"We originally chose Drury Court based on recommendation, availability and price for our group of 6 - and after staying there we are so glad we did! The location is fantastic, safe area, in a busy yet quaint section of Dublin filled with small shops, pubs, and dining establishments. It’s near Grafton Street and Temple Bar area, situated  perfectly for walking to almost all Dublin attractions. We walked to Guinness and Teeling Distillery (only time we needed a taxi was for our visit to Kilmainham Jail). The rooms were spacious, clean, and with updated bathrooms. Aside from that, we cannot commend the staff members enough for their friendliness and pleasant demeanors. Each one met us with friendly greetings and smiles - and offered suggestions on what to do and see in the area. Email Communication prior to our stay was timely and helpful. Thank you for your hospitality while we visited Dublin. Drury Court was the perfect place for us!",5,2024,06,01
227,Terrific stay - highly recommend,"Believe the other positive reviews. This is a very reasonably-priced hotel in a central location. It’s easy to walk to all of the main attractions from here. It’s also clean, neat, and comfortable. The staff at the front desk were super friendly and helpful. I arrived early morning and stored my luggage; by noon I had already received a call that my room was ready. In addition, this was the only hotel during my 10-day stay in Ireland that offered a top sheet for the bed and/or washcloths, if a guest so desired, since they knew that was something most Americans were used to having, I would definitely stay here again on a future visit and highly recommend this hotel.",5,2024,05,26
227,Nice Centrally Located Hotel with a Welcoming Staff,"In preparation for a private group tour with Overland Tours, I booked our group of 19 at the Drury Court Hotel. The hotel is centrally located within Dublin, as we walked to the Temple Bar area, Trinity College and the EPIC Immigration Museum. Attached to the hotel is it's pub whereby an exceptional breakfast is served every morning. We found the rooms to be quite clean and very reasonable in size for Ireland. The help at the front desk was clearly exceptional, as the reservation Manager Emma even booked the Old Storehouse Pub in the Temple Bar area to insure that our group could dine together. Should also be aware that just across the street from the hotel is the Hairy Lemon, another well known pub in the city. The staff here really goes beyond to ensure your stay is memorable!",5,2024,05,25
227,Five Star Service & Excellent Location,"We walked all of Dublin in 2 days and this is by far the best area for accomodations, close to shopping, walking distance to the main attractions and yet out of the ""party scene"". A very comfortable and convenient hotel. Our room looked out on the alley and lacked some natural light. The garbage trucks run late at night and there's a popular bar downstairs so bring ear plugs. That said...we slept well and the room was quite lovely. The staff at the desk were outstanding! They went out of their way to assist us with transportation and restaurant recommendations. Five star for the service!!! We would stay here again.",4,2024,05,25
227,Return Stay,"We recently returned from a trip to Ireland.  We were very happy to return to the Drury Court Hotel!  This conveniently located hotel feels like home to us when we visit Dublin.  The staff in reception are lovely and extremely knowledgeable.  We actually booked two stays during this trip.  Two nights at the beginning and four nights at the end.  Both rooms were very comfortable and nicely appointed.  
Our favorite room is a corner room at the front of the hotel.  It’s large with plenty of drawer and closet space.  The bathroom appeared to be recently renovated.  The large windows offered great views of the street below but due to double glazing it was quiet even though we were on the first level.  
We are looking forward to staying again when we visit next year!",5,2024,05,24
227,Phenomenal Staff!,"I have never stayed at a hotel with such a nice, helpful, and knowledgeable front desk staff as here at the Drury Court Hotel. Rooms do not come with refrigerators, but you can request a small one. The bed was quite comfortable, and the breakfast is very good. The location is absolutely superb. Besides Trinity College, the Temple Bar area, and St. Pat's, Christ Church Cathedral , the Castle, and the River Liffey are in walking distance, as are a number of wonderful pubs and restaurants, the Grafton Street shopping area, St. Stephen's Green, and Ireland's National Gallery. 
I cannot recommend the Drury highly enough.",5,2024,05,23
227,Very nice hotel in a central location.,"Great hotel! The rooms are very nice and the staff is very friendly and helpful. They go out of your way to make your stay great. They gave good recommendations for restaurants and even packed us a take away breakfast when we had to leave before getting the breakfast offered by the hotel. 

Perfect location - within walking distance of all major attractions.",5,2024,05,15
