Location Name,Title,Text,Rating,Year,Month,Day
210,A beautiful Hotel with stunning rooms.,"We stayed at The Leinster Hotel for 2nights in September and found the hotel absolutely stunning. Our room was gorgeous and had everything we could have needed and more. There is a minibar to purchase items from and also chocolate, popcorn and various other items. The bathroom was amazing with good quality toiletries and a Japanese toilet which had a heated seat and a remote control to offer you a wash and dry! The room also had slippers and bathrobes and a Dyson hairdryer. Our bed was enormous and very comfortable. 
We were able to walk everywhere we wanted to but there are plenty of taxis to be found also. The staff were all very friendly and helpful too.
we had breakfast in the beautiful roof top restaurant and the only negative point was that they didn't have any decaffeinated tea. We visited the ground floor bar on the first night and although it is a lovey setting sadly cant recommend the cocktails. For me personally, having a cocktail is a treat and I enjoy the process of watching it being made but mine was bought to me ready made in a bottle and just poured into the (very small) glass in front of me with no ice or fruit garnish. Although it tasted nice it was very overpriced for the lack of effort involved.",5,2024,10,03
210,Fantastic stay at The Leinster!,"We had a wonderful four days stay celebrating our anniversary at this new boutique Hotel. At The Leinster everything was fantastic. The location, was really close to the Museums, parks, Pubs, and good restaurants. We walked to everywhere. The elegant decoration and the amenities of the beautiful room, made our stay and our visit to Dublin lovely.
An special thanks to Maria, Mara, Anna and Marcos than made our trip really memorable. Thank you very much. We will be back soon!",5,2024,09,07
210,High scores all around!,"We were blown away! The interiors were gorgeous, the staff so lovely and accommodating, sheets and linens soft and cozy! Honestly we made our reservations somewhat under duress and at the last minute because our other accommodations in Dublin fell through. The hotel staff upgraded our daughter to a larger room which was so kind!  I agree with a previous reviewer about the lack of closets and storage. We were in Dublin at the beginning of a 2 week trip through Ireland and London so we felt the lack of closets a bit acutely. 

We loved the dining options and ate and drank at both the Collins bar and the Jean Georges restaurant atop the hotel, food and drinks were amazing!  The location was just right for us, walking distance to everything but quiet and safe. 

We will definitely be back at the Leinster the next time we visit Dublin!",5,2024,08,31
210,Ok experience but not much more than that,"We visited for a few drinks in the downstairs bar. Reception staff were very welcoming .. bar decor  is cool but music was way too loud and not to our taste .. so if it was less loud it may have been ok. Server was ok.. no beer mats, Guinness mediocre. We live close enough to be willing to go back and give it another try .. maybe!",3,2024,08,23
210,Stunning hotel - would definitely recommend!,"This hotel was perfect for our 3 day trip to Dublin. Staff were very friendly and accommodating and the breakfast was delicious, and reasonably priced. 
Location - It’s around a 25 minute walk from the centre, really straight forward walk too. 
Room - The decor is stunning, bathroom is just beautiful! Comes with shampoo/conditioner/shower gel. The room then has tea facilities and a coffee machine. 
I felt it did lack one or two very small things that would have made more sense/the stay more comfortable - this would not put me off returning. 
To note this would be the lack of space in the room for luggage, if you had a suitcase you would struggle. 
The room also has a very efficient air conditioning unit. 
Food - Breakfast is not included in the stay however we decided to eat at the hotel twice. The food was delicious, large in portion size and reasonably priced. I would definitely recommend this.  
Facilities - Although not used by us there’s a gym which has been kitted out to a high spec. There’s also a second bar situated on the ground floor, again not used but this looked very enticing. 
Overall this is a wonderful hotel where it’s clear a lot of thought, love and energy has been put into its layout and stunning decor. 
I would recommend staying here to anyone!",4,2024,08,20
210,Hôtel au top!,"Tout nouvel hôtel boutique à Dublin ouvert en mars 2024 💯🤩

🛏️ The Whisker Suite 
💶 420 

🍽️ Restaurant @jeangeorgesdublin 
• Warm asparagus, vegetable vinaigrette, wild mushrooms 
• Burrata, fresh strawberry compote, blackpepper and basil 
• Parmesan crusted organic chicken, artichoke, lemon butter, basil
• Whole roasted cauliflower, turmeric tahini, za'atar, pomegranate date molasses, red zhug, pistachio 
• Mashed Potatoes 
• White wine glazed mushrooms 
• Sauteed Spinach 

💶 135

🍸 Le bar @collinsclubdublin 
• Chocolate and Yuzu
• Mango 

💶 32",5,2024,08,17
210,Wow!,Booked at the last minute this hotel break was nothing short of fantastic. i nearly giddy with all there was to look at.the interiors were so divine. we fancied a night away but not really city centre with all that brings and this location is so amazing.quiet and central! we chose to eat in and the rooftop restaurant was fab.overlooking georgian dublin it felt really special.will definitely be my go to hotel in Dublin now.,5,2024,08,08
210,Cozy restaurant,"Great location. Great starters. We had meat and fish. The lamb was delicious . The warm chocolate with ice cream dessert was the best . The black tea was real, strong plus lemon, you can soften the strength with milk - it's wonderful! Irish coffee is served very appetizingly. Good service. Great place to meet friends.",5,2024,07,25
210,Very pleasant stay,"Stayed here for two nights recently.  The hotel is in a good location, walking distance to town.  Quiet area at night.  
Staff are very friendly, especially the food/bev staff.  
Room was snug, but beautiful, had everything you needed, very comfortable beds.  All toilets gorgeous as is the decor throughout the hotel.  Had breakfast both mornings upstairs, very good service.  Bar downstairs serves good cocktails.  
All in all, we enjoyed staying here, and would highly recommend it.  We hope to stay again when in Dublin.",5,2024,07,09
210,Brand New & Stunning,"Spent three nights in the brand new Leinster Hotel in the heart of Dublin.  My gosh this hotel is truly a five-star experience. The staff is outstanding, the decor is thoughtful and - get this - they have the fanciest toilets I've ever used in my life!  Heated seats, conformed for comfort instead of just flat, a bidet for washing and dryer for - well - drying.  Darn things were so comfortable my wife and I never wanted to get off the toilet, so to speak!
Do yourself a treat and eat at the fabulous Jean-Georges restaurant on the top of the hotel.  Better yet choose the breakfast option and eat there every day for breakfast, and then treat yourself to dinner at least one night.
I predict this will end up one of the top three or four hotels in Dublin.",5,2024,06,27
