Location Name,Title,Text,Rating,Year,Month,Day
21,Howard’s Visit to the Grand Hyatt,"The executive room was dark and we were greeted by a bowl of mouldy fruit. Went to the executive lounge and that was just as bad, no staff, no food, small selection of colas and water but no wine.
Between 5 & 7 there was a buffet and drinks available in the main restaurant for executive members which was a big improvement on the lack off anything lunch time.",3,2024,10,14
21,Fabulous hotel with superb staff,"This was my first time staying at the Grand Hyatt and I cannot say enough wonderful things about the hotel.  From the friendly chap who opened my taxi door and took my bags, to the seamless check-in, beautifully comfortable beds, excellent rooftop bar/restaurant and helpful staff (calling taxis, finding out where I can buy the pillows that they use, and what size, providing sun screen because I forgot to bring any) I really enjoyed my time here and was very sad to leave!",5,2024,09,17
21,Nice Business Hotel,"Good Hotel, a lot of convenience.
...........
Upgrade as woh member.
...........
Nice Staff
...........
Gym very good
..........
Pool ok
.........
Location perfect
........
Plenty of space for car Park
........
Will be back
...........",5,2024,10,13
21,"Most not ""Grand Hyatt""-like Grand Hyatt","No tissue box. The shower floor is slippery, no anti-slippery mat, no place to hang towels but only in the shower, causing the towels to be drenched. No face towel. Dirty stained marks on window. Insufficient lighting in the room. There is no dim light. It's so dark at night when going to the toilet. But had to turn on the brights, waking up the other person in the room. ",3,2024,10,11
21,A hotel worth the visit,A fantastic hotel that’s stylish and elegant with staff to match. The staff in every team were attentive and very helpful and the location was fantastic. We were visiting prior to boarding a cruise and this was the perfect launch point. Easy from the airport and to the cruise terminal.,5,2024,10,07
21,Quick but memorable stay,"Hotel was at capacity for our two day stay, however, the team at GH Barcelona made it a very memorable one! Every member of the team we meet was beyond courteous, eager to help, and always had a smile. We even got an upgrade(honeymoon stay before our cruise) for the second night and they moved all our luggage(with permission) while we were gone for the day. The entire hotel is immaculate and has great design. Great variety of food options at multiple price points. Grand Club has limited hours but a wonderful grad and go spread throughout the early afternoon. Definitely checkout the “Tapas Hour” if you have Grand Club access located on the lobby level from 5 - 7 pm. Not the most convenient spot to downtown Barcelona, but an easy cab ride to all spots and an oasis from the craziness that can be Barcelona. Will definitely return soon!",5,2024,09,30
21,Perfect stay at the Grand Hyatt in Barcelona,"Great modern hotel, amazing relaxed and friendly staff, always helpful and deliver what is needed. Great Concierge, fountain of knowledge",5,2024,09,27
21,Loved it here. Hotel very spacious,The hotel is so big and I loved my time here. The spa is probably the best spa I have ever been too. So much space and sauna room. I enjoyed the spa the most. The views of the city from the room are amazing too. Staff are very friendly. I would definitely come back. I wasn’t keen on breakfast and that is the only constructive feedback. Pancakes and waffles are only nice if made fresh. I appreciate it is a big hotel therefore for efficiency could maybe get a pancake machine which makes these fresh and would still save time. ,5,2024,09,25
21,Don’t be fooled by the photos,"My room’s TV and phone were broken, and when I returned one day my phone charger USB phone charger was bent and broken. I went downstairs to tell the front desk, these two ladies said they would send someone from IT. One of the ladies said she would come up herself as well. I never saw her again. She was probably training the other person next to her - that not setting a good example. About 45 min later no one came to my room. I had to go downstairs again to ask what’s happening - I wanted to relax after a long day and I didn’t have much time before I had to go out again. The front desk staff member said he didn’t know when IT would be able to come fix my TV and phone, and he asked me to call the front desk to check in if they didn’t arrive soon. But my phone is broken so how am I going to call the front desk? That’s some brilliant problem solving right there. They later “replaced” my broken USB charger with another one, but it was probably a cord another guest left behind, it looked old and it was sticky. 

Later I went to the spa where the jacuzzi/pool looked like the aftermath of a Las Vegas pool party with towels everywhere to the point where you don’t even know which lounge chair was occupied. Also the ladies locker room had about 5 pairs of used flip flops strewn around. The pool floors and stairs are made with metal and are very slippery - I saw two people slip on the stairs as they entered the pool. 

Also in the end, I had late check out at 1pm but my key card stops working at 11am. So I make that extra trip down to the front desk to get a new key. We all love doing that right? 

I wouldn’t be fooled by the shiny photos this hotel has on their Google and Expedia listings, this place over promises and under delivers.",2,2024,09,22
21,Amazing Hotel,"From the room, to the pool, restaurants and staff, all deserve a 5+ Star Rating. Truly exceptional experience! I will return and highly recommend it for those traveling to Barcelona!!",5,2024,09,22
