Location Name,Title,Text,Rating,Year,Month,Day
27,The most brilliant staff and location,"I was nervous about coming to Barcelona by myself. All the stories of theft and petty crime on the streets freaked me out a bit. But I wanted to stay close to the Gothic quarter and be able to walk to most places. After eons of research I booked Bagués. So glad I did. Other than being stylish and lovely(and yes rooms are small - they all are in Europe unless you pay gazzilions of dollars) . But I also felt supported by the front of house staff who ALWAYS went out of their way to advise me, get me a taxi, tell me a good local restaurant that was fine to walk home by me. Truly. The thing that help me out my heckles down was the sheer loveliness and decency of the staff. I didn’t book with breakfast as the wonderful market is a block away way and my preference for coffee and empanada on the morning. I thought o would use the pool and roof top. Too good to swim but it’s lovely place to sit. But I only sat there twice. I did enjoy the inside bar for a wine after a night out walking for dinner (and when I say night - I mean I was home at the unSpanish hour and f 8:30pm). I had a room overlook las ramblas. The occasional noise was worth it to have an eagle eyes view of the action. 

As a solo traveller I was welcomed - and helped all the time. Wonderful staff. Can’t say enough good things about them. Also loved the lolly jars at the front . Other than location, quiet and small size of this place - it’s worth it to have staff who help you manage all the travel things. They are worth their weight in good. Thank you.",5,2024,10,07
27,Barcelona Luxury,A very lovely stay in the midst of La Rambla in Barcelona. Had I the time and energy left to indulge in all the hotel has to offer I’m sure it would have been wonderful.  The trade off was getting to see and experience Barcelona. ,5,2023,02,20
27,Great hotel on Las Ramblas,"Great quiet hotel to escape from the hustle and bustle of Las Ramblas. Attentive staff, close to sights, clean rooms and good breakfast. ",5,2024,09,24
27,Simple and elegant.,"My only regret is that we didn't have more time at this hotel. Service is fantastic, the hotel is impeccable, and the location is perfect for tourists eager to get a lot of sightseeing in. We only had one night because we were only flying in and out of Barcelona but we were able to see many sights despite our limited time.  The shower was possibly the best I've ever had. Putting on the soft robe and slippers was a lovely way to spend one last night before a long flight back to North America. 

Despite being right on Les Rambles, we slept well because the soundproofing was excellent. 

The candy at reception was an added bonus!",5,2024,09,12
27,Hotel and staff are great,"I really enjoyed my time at hotel Bagues. Rooms are nice, beds are comfortable, rooftop had great views and staff are amazing. Especially Yusuf, Daniel and Rafael plus Leon at the rooftop bar. 

I did not have breakfast at the hotel, but some of my group did and said it was great. And the cava is good too. 

I would highly recommend.",5,2024,09,10
27,Stay at Hotel Bagues if you can - Wonderful,"Beautiful quite Hotel right in the tourist area but very quiet.  The staff are amazing, so lovely and professional.  The breakfast is cooked on the spot no buffet just lovely fresh food like omelets, fresh orange juice, selection of cold cuts and pastries.  Great coffee and tea",5,2024,09,07
27,Great stay,"Great hotel, ideal staff to take care of guests from arrival to departure. Hotel in an ideal location, you can walk to most of the attractions. Rooms clean, well equipped, good soundproofing. The staff responded immediately to any request. I would definitely recommend it to anyone who wants to visit Barcelona and stay in comfort. I also recommend using the bar and the rooftop bar by the pool.",5,2024,09,06
27,Great hotel if you don’t mind seeing your partner using the loo,"This hotel has many things going for it. The staff are really friendly and super helpful and the location is great. 
But 2 things could be done better. The first is relatively small- there were very few power points in the room ( we eventually found two, hidden behind the TV ) and no USB points. 

The second is very odd: the door to the bathroom is glass and anyone using the loo is visible in much of the room. Why would anyone design a room like this ?",4,2024,09,03
27,Stunning hotel and customer service!,"A beautiful hotel right in the Gothic Quarter. The staff are extremely helpful and gracious, assisting with anything you need and always being at hand. The facilities are excellent. Despite is being on a constantly busy stretch, it is so peaceful and silent inside the hotel walls. You could be anywhere in the world.
Will definitely be staying there again!",5,2024,08,24
27,Great location and quality service,"Great spot in Central Barcelona - close to the market, great restaurants and the waterfront.  Friendly and helpful staff.  ",5,2024,07,29
27,An oasis in La Ramblas,"We booked Hotel Bagues to celebrate our 40th wedding anniversary and couldn't have been more delighted. There is absolutely nothing negative we can say about this hotel and we have been to many five star hotels over the years.  It truly is a little oasis in the hustle and bustle of La Ramblas. The staff could not do enough for us, always friendly and attentive, and the service and quality of the hotel and rooms was impeccable.  The rooftop pool and bar was the perfect spot to cool down and unwind after a busy day taking in all of the wondrous sights that Barcelona has to offer.  The view from pool was just amazing and not forgetting a special mention to Leon (the bar tender) who made us some amazing cocktails. We opted for the breakfast and it was well worth it. Everything was cooked fresh and to order.  We cannot recommend this Hotel highly enough and would definitely stay here again.  Ignore the few negatives reviews that have been left.  We nearly did not book this Hotel because of a couple of bad reviews. So glad we listened to the positive feedback of other guests as we would not have otherwise found this amazing Hotel.  It certainly met and exceeded all of our expectations. Can't wait to come again. ",5,2024,07,16
27,Fantastic Hotel,"We only stayed one day and night, but it was fantastic. The service was impeccable, the view on the terrace was stunning and the drinks were really high quality. Topped off by a really nice room. One of the best hotels I've stayed in.",5,2024,07,12
27,Fantastic Find in Barcelona,"This was a fantastic find after reading previous reviews. 5 star all the way from check in to check out. Rooms were very modern with excellent views over Las ramblas street and the city from roof top terrace. Breakfast was superb every morning, chosen from menu and cooked to perfection fresh. Excellent central location. Would definitely stay here again when we visit Barcelona",5,2024,06,29
27,Great hotel and a great location!,Right in the middle of everything - yet very quiet and peaceful.  Couldn't ask for anything more!  We really enjoyed the unique nature of the hotel and will definitely be back again.,5,2024,06,17
27,Great location and surprisingly great value!,Couldn’t believe how nice it was. Great staff.  Great rooftop.  Loved everything. A+!  Would do it again in a heartbeat.,5,2024,06,16
27,Absolutely great!,"Jewel-like hotel on the Rambla with perfect sound-proofing and superb service. Beautiful, warm, hospitable. ",5,2024,05,30
27,Hotel Bagués excellent,"Perfectly located in the very heart of Barcelona on La Rambla, this hotel is a jewel. It’s quite luxury at its very best. Exclusive, peaceful with friendly discreet staff. I was truly impressed with the standard of the service and the hotel’s general environment. I will be back. ",5,2024,05,28
27,Best hotel ever!,The best location best rooms best hygiene and very friendly and helpful staff I really recommend it and off course i will stay there in my next trip to Barcelona ,5,2024,05,11
