Location Name,Title,Text,Rating,Year,Month,Day
30,Great lunch & great service,"Carmen was an amazing server! She was attentive and the service was quick — just what we needed. 

We very much enjoyed the Marguerita pizza and the gazpacho for a light lunch at the hotel. 

The snacks of olives and nuts were a nice treat before the meal.",5,2024,10,16
30,Beautiful hotel and great customer service,"Eva, the hostess @ Azimut restaurant, is so gracious and pleasant each and every morning we had breakfast there.  She even remembered our room number- which made It  so personal!  Thank you Eva for making us feel special!

Also,  I wanted to recognize Carlotta, (Manager or Customer Care Specialist) who provided us with extra care and attention to satisfy our needs.  We needed bottles of water in our room and she promptly had them sent along with some goodies!  She also took the time to stop by my table at breakfast to ensure our stay was going well!  She provided us with excellent customer service! Thank you Carlotta!",5,2024,10,16
30,A great (mostly) Business oriented Hotel in Barcelona.,"QUICK REVIEW:  A very nice (mostly) Business oriented hotel in Barcelona. Outstanding service, friendly staff, excellent amenities.  Solid 4.8 Stars.  Highly Recommend. YES, we will be back.  LONGER DETAILED REVIEW:  We travel extensively and needed a hotel with relatively easy access to the medical area of Barcelona and the airport.  The bonus was the architecture of this hotel was amazing.  Based on reviews and location, decided to give the Hyatt Regency a try.  SERVICE:  From the email arrangements before we arrived, to check in, breakfast service, even maid service - all the people here were outstanding.  Everyone was friendly and attentive. Being a Hyatt Lifetime Globalist - these small details are important.  AMENITIES:  We did not experience all of the amenities, but they do have several lounges, restaurants, gym, and Regency Club.  ROOMS:  We were upgraded to an Executive Suite which are situated in its own private floor.  The layout of the room was well thought out - you can walk through the closet, and it also has a 1/2 extra bath for convenience.  Internet was adequately quick and had a nice work area.  OVERALL:  Hyatt Regency Barcelona Tower is a very nice business hotel.  Could be used for a jumping off point for Barcelona's tourist attractions.  Recommend. YES, we would go back.",5,2024,10,15
30,Good as usual...club service was average...good overall,"Great customer service from reception to servers to service team...reception directed me on how to book trains...very timely as trains started getting booked/full by the hour...food was good and they had a DJ..
Ambiance was a little different with a large screen behind lobby...overall great",4,2024,10,15
30,Excellent customer service !!!,"We just arrived Barcelona after settle down and came to lounge for happy hour. I was checking out the drink selection, I told the bartender “Pablo” that we just came from Madrid and I was falling in love with Vermouth.  His eyes light up and said : we do , I can make some for you ! 
I was like : you sure? I don’t see it on your station . 
Pablo: wait,  I’ll get it for you ! 
Then he went out his way and came back with the bottle and made a vermouth for me and also made sure is the way I wanted. 
Now that’s called excellent customer service ! 
Customer service is about experience detail . 
We just stayed in Thompson Madrid and we didn’t get that kind of service, they were too busy to pay attention on the customer experience detail !",4,2024,10,12
30,Wish we could have stayed longer…,A great stay. Alan was very helpful and accommodating during our stay. The rooms were very spacious and breakfast had a great selection. The perfect choice for our short trip to Barcelona before our onward journey on a cruise. The cocktails were fabulous!,5,2024,10,12
30,Wonderful front desk experience,"The front desk receptionist (Abria) was wonderful.   She was so warm and welcoming.  I know I can be a little high maintenance but she was very patient and accommodating.  She was very friendly even before finding out I had globalist status.  I would definitely come back here again.  

I travel quite a bit for business and this time I was traveling for leisure with my family and appreciated how they took care of us.",5,2024,10,12
30,Review of anniversary stay at the Hyatt.,"We were amazed by the friendliness and helpfulness of the staff. The cleanliness, size and stylish room exceeded our expectations.  It was nice to receive a true king sized mattress. Our only wish is that it was closer to downtown. We would definitely recommend this hotel to anyone.",5,2024,10,10
30,Great Anniversary Trip,"My husband and I arrived for our anniversary. The view, food, and staff were amazing. The breakfast manager Sebi along with Caldereta and Arnau were all so kind and pleasant as the provided excellent service. This is one place we would go again. What an incredible hotel (decor and hostility).",5,2024,10,10
30,Pablo Pablo Pablo,Pablo is an excellent staff member. He made sure my wife and I were well taken care of. I can’t thank him and the Hyatt family enough. Pablo is an excellent staff member. He made sure my wife and I were well taken care of. I can’t thank him and the Hyatt family enough.,5,2024,10,09
