Location Name,Title,Text,Rating,Year,Month,Day
29,Old-world Charm,"This hotel has all the old-world charm that seems to be quickly disappearing from hotels these days.  The rooms are very quiet, exceptionally comfortable, and very well maintained.  The staff treats you as a welcomed guest and helps with anything that you might need.",5,2024,10,11
29,Just Step in- you’ve found a winner,"The minute you enter Hotel El Palace in Barcelona you know you’ve made a good choice. The staff  is so warm and welcoming you feel like you belong in a Palace.the lobby is exquisite as are the rooms. The location is superb, so much to see within walking distance.
A not to miss!",5,2023,11,06
29,Our Amazing Time in Barcelona,This hotel is beautiful. The staff is outstanding. The doorman offered us sightseeing tips and the recommendations were great. We enjoyed our time here. Easy to walk or grab a taxi to places we wanted yo visit. The rooftop bar has good bar food and an amazing view of the city.,5,2024,10,08
29,An Exceptional Experience,Our stay before cruise departure was excellent. The room was everything that was expected. The staff was friendly. Everything about this hotel is magnificent and I would highly recommend it to anyone looking for an exceptional experience.,5,2024,10,07
29,"A fabulous, faultless hotel","This must be one of the very best hotels in Europe. Elegant, stylish and luxurious. And what a welcoming, hard-working group of staff. They made the visit extra special. The food was outstanding and every detail of it was perfect. Even something as simple as the cream cheese at breakfast - to accompany the smoked salmon - had some subtle addition that made it the best I haver ever tasted.",5,2024,10,06
29,Excellence in Service,"I recently called El Palace Hotel with a request to send an amenity to an individual at the property.
I had the pleasure of being connected to Carlos Murcia from Guest Relations. Carlos is the epitome of Service Excellence!  He was courteous, professional, communicated clearly, and took attention to my special request which required him to secure items from outside stores.
Without hesitation, Carlos immediately agreed to not only secure these items, but to follow up with me once the items were delivered to the person upon his return to the hotel, which at the time of the request was unknown.
In addition, knowing that I was calling from Miami, Carlos immediately offered a number that I could contact via Whatsapp to avoid the very expensive long-distance charges.  THIS is how you deliver the WOW factor!
Carlos, if you are reading this, do know that I have shared this story with many others in the industry as an example of best practice and TRUE HOSPITALITY EXCELLENCE.
You and your team of professionals (Elisa also reached out via Whatsapp to provide an update on the pending delivery of the items) are what set El Palace Hotel  apart from the rest.  You definitely created a Moment of Excellence for me and for the person who received the items so beautifully presented. 
Thank you again for the attention, the assistance, the professionalism, and the warmth.
I look forward to meeting you in person during my visit in October and please keep up delivering such an outstanding level of service excellence.
You are FIVE STARS!",5,2024,09,23
29,My stay at El Palace was perfect in every way… my Barcelona home.,"Recently traveling through Spain prior to a family wedding, the El Palace was our home in Barcelona.  This historic and classic hotel exudes the charm and luxury expected of a granddame, with all the amenities that appeal to not only the mature, but a chic and trendy guest. Service is paramount from check-in to check-out, at the front office to the restaurants, bars, housekeeping and throughout.

Stunning furnishings, art, and antiquities set the tone in the hotel’s public areas as well as the guest suites.  The suites are comfortably elegant with varying views… from the large French windows that opened completely, I had a beautiful view of Gran Via, flanked by a window box of colorful flowers.  The bath was quite large with an oversized walk-in shower that I appreciated.

El Palace has several great dining venues, but a highlight was a first-night anniversary celebration for my sis and hubby on a most spectacular rooftop, where tasty tapas and more delighted our palates!  To relax there is also a roof top pool, but I was sure to go to the spa for an amazing facial.",5,2024,09,20
29,El Palace Barcelona is Exceptional,"From the moment we arrived,  the El Palace staff graciously welcomed us and took wonderful care of us. Our large room was very comfortable, with all the luxuries that make this a first class hotel in Barcelona. We enjoyed the daily breakfast and the staff there were excellent. Thank you Eloi with our bags, Francisco in concierge and the rest of the kind staff that made our trip so memorable.",5,2024,09,20
29,Still putting on the Ritz,"Simply outstanding - it was the Ritz before becoming the El Palace, bit feels in every way like a Ritz experience. Amazing staff, very spacious and well appointed room. Great rooftop and great atmosphere overall. Also very well located overall.",5,2024,09,19
29,Amazing stay from start to finish,Amazing hotel with the type of service you only get at a hotel with this kind of pedigree. Facilities were amazing and the amar restaurant was a truly memorable experience and the food was second to none. From the moment you arrive to departure you feel nothing is too much trouble.,5,2024,09,18
29,Good location and historic building,"We enjoyed a four night stay in this historic hotel that packs a punch in terms of its beautiful cavernous public areas and lovely spacious bedrooms that are furnished to a high quality with a good range of amenities. The location is superb and close to the main areas of Barcelona with plenty of transport options. Concierge staff are very helpful and attentive. The roof top bar was enjoyable as was the ground floor bar although some staff lacked good hospitality skills and were rather arrogant and unhelpful. Plenty of good restaurant choices close at hand including a lovely steak house across the road. Hotels Cocktail bar was closed during our visit for some reason. Would not recommend the in-house Amar restaurant which was overrated, expensive, and not the food quality that we expected, evidenced by the lack of other patrons when we dined there.",4,2024,09,16
29,"Wonderful, special, amazing hotel",This is the place for a wonderful experience of old world charm.  The staff was extremely helpful and friendly to all our needs throughout our stay.  We stayed here in 2019 and glad we came back for this visit.  Worth every dollar to stay here.  If you are coming to Barcelona this is the place to call home.,5,2024,08,31
29,HOTEL STAY AUGUST 24,"Hotel excellent
Service top notch
Concierges all best helped w everything tickets dinners advice you name it
Front Desk stellar 
Roof top staff excellent 
Rooms always clean attended to
Hotel right middle all action
Bellman excellent
Highly recommend this Hotel for all
coming to Barcelona ",5,2024,08,27
29,A beautiful hotel in the heart of Barcelona!,"This was the first stop on our 10 day NCL cruise. We spent two days in Barcelona and the El Palace was just perfect. The online reservation process was easy and the hotel was very responsive with arranging our transfers from the airport to the hotel and also to the cruise ship dock.

This hotel is just perfect in every aspect! From the moment you arrive at the door to the moment you leave, someone is always there to help you with any questions you may have, your luggage or just to say good morning. 

The breakfast buffet is wonderful and you can choose from three different breakfasts. 

The hotel is so elegant and we enjoyed just sitting in the parlor having drinks and discussing our day. 

The room were absolutely gorgeous and so clean, you could not ask for anything better.

This is a great hotel. It is centrally located and just outside the Gothic district. This is a great choice for the discerning traveler who wants to be close to action (Gothic) without having to deal with the crowds and noise of that busy area.

I would definitely recommend this hotel to anyone who is visiting Barcelona and is looking for a high quality place to stay.",5,2024,08,24
29,Old World Elegance in Barcelona,We arrived in Barcelona after a 10 day cruise to finish our vacation for 2 nights.  El Palace is a perfect place to stay.  We arrived at 10 am and our rooms were ready; keys are old school that you leave with the concierge.  The rooms are elegant with modern amenities and a wonderful bathroom with a rain shower and separate tub.  The breakfast was included and it was an ample buffet in a beautiful space with excellent service.  On the roof is a swimming pool and bar/restuarant which is a great oasis from the summer heat.  The location could not be better; about a 15 minute walk to the gothic quarter and las ramblas and a 5 minute walk to all of the shopping.  I will definitely return!,5,2024,08,12
29,Best hotel ever…,"My wife and I stayed at the palace hotel and we both felt like we had the best hotel experience ever at the palace.. the rooms are amazing, spotless and the beds are very comfortable. Overall all employees were very nice and very helpful especially this young gentleman named Moises who really made us feel very special and gave us plenty of good tips, we could tell that he is a real hospitality professional who truly dedicate himself on providing excellent customer service too his guests… thank you so much Moisés and to the rest of the team… we will be back 100% 

Will",5,2024,08,09
29,"Wonderful stay at El Palace, Barcelona.","I have been traveling all over the world, and stayed in many luxury hotels, but El Palace takes the lead in terms friendly staff, super nice rooms/suites, and excellent food. Besides that, the location is great. If you don´t feel like walking, you can always hire a driver, and lean back in The Mercedes Maybach that El Palace has....;)",5,2024,07,28
29,Excellent,"Excellent accommodations!  Great breakfast and the rooftop restaurant was beautiful.  Concierge (Alexsis) was best concierge we have ever encountered. 
Should we visit Barcelona again, we will surely stay at El Palace.aaaaaaaaaaaaaaaa",5,2024,07,25
29,Exquisite in every aspect!  For a very reasonable price.,"This hotel is spectacular in every aspect!  At check-in, you are met by the uniformed staff who will deliver your luggage to your room. Your room is cleaned each morning and they still have a turn-down service.  The staff is friendly and go out of their way to make every interaction special.  The grounds are meticulously cleaned and manicured.  The rooftop bar/garden/pool are luxurious! The attention to detail makes it very special. One evening we inquired about the coffee table book about the hotel itself and we had an intriguing conversation with the staff who showed us a guestbook signed by tons of royalty and famous people!  Then they gave us a private tour of the speakeasy bar (which was closed at that time.)  I highly recommend this special hotel and hope to return one day.",5,2024,07,23
